id,plotRowNum,plotColumnNum,testName,entryNo,strain,plotRows,repNum,block
plot1608,49,15,2HYldO,36,SB1924915,2,1,3
plot1609,39,21,2HYldL,1,SBCH15815,2,1,4
plot1610,32,33,2HYldP,4,SB1923233,2,1,6
plot1611,30,38,2HYldP,5,SB1923038,2,1,6
plot1612,32,38,2HYldP,6,SB1923238,2,1,6
plot1613,30,37,2HYldP,7,SB1923037,2,1,6
plot1614,31,33,2HYldP,8,SB1923133,2,1,6
plot1615,28,36,2HYldP,9,SB1922836,2,1,6
plot1616,30,33,2HYldP,10,SB1923033,2,1,6
plot1617,29,34,2HYldP,11,SB1922934,2,1,6
plot1618,27,38,2HYldP,12,SB1922738,2,1,6
plot1619,28,35,2HYldP,13,SB1922835,2,1,6
plot1620,27,35,2HYldP,14,SB1922735,2,1,6
plot1621,31,38,2HYldP,15,SB1923138,2,1,6
plot1622,31,35,2HYldP,16,SB1923135,2,1,6
plot1623,41,23,2HYldL,2,SBCH15423,2,1,4
plot1624,27,34,2HYldP,17,SB1922734,2,1,6
plot1625,29,38,2HYldP,18,SB1922938,2,1,6
plot1626,29,37,2HYldP,19,SB1922937,2,1,6
plot1627,27,36,2HYldP,20,SB1922736,2,1,6
plot1628,29,36,2HYldP,21,SB1922936,2,1,6
plot1629,29,35,2HYldP,22,SB1922935,2,1,6
plot1630,28,38,2HYldP,23,SB1922838,2,1,6
plot1631,29,33,2HYldP,24,SB1922933,2,1,6
plot1632,27,37,2HYldP,25,SB1922737,2,1,6
plot1633,39,25,2HYldL,3,SBCH15535,2,1,4
plot1634,31,36,2HYldP,26,SB1923136,2,1,6
plot1635,30,36,2HYldP,27,SB1923036,2,1,6
plot1636,28,33,2HYldP,28,SB1922833,2,1,6
plot1637,28,34,2HYldP,29,SB1922834,2,1,6
plot1638,30,35,2HYldP,30,SB1923035,2,1,6
plot1639,31,34,2HYldP,31,SB1923134,2,1,6
plot1640,28,37,2HYldP,32,SB1922837,2,1,6
plot1641,30,34,2HYldP,33,SB1923034,2,1,6
plot1642,32,35,2HYldP,34,SB1923235,2,1,6
plot1643,27,33,2HYldP,35,SB1922733,2,1,6
plot1644,32,37,2HYldP,36,SB1923237,2,1,6
plot1645,45,21,2HYldAA,35,SB1922417,2,2,4
plot1646,46,21,2HYldAA,20,SB1922118,2,2,4
plot1647,47,21,2HYldAA,31,SB1922316,2,2,4
plot1648,48,21,2HYldAA,1,SBCH15815,2,2,4
plot1649,49,21,2HYldAA,2,SBCH15423,2,2,4
plot1650,50,21,2HYldAA,24,SB1922418,2,2,4
plot1651,45,22,2HYldAA,8,SB1922520,2,2,4
plot1652,46,22,2HYldAA,30,SB1922519,2,2,4
plot1653,47,22,2HYldAA,36,SB1922620,2,2,4
plot1654,48,22,2HYldAA,19,SB1922320,2,2,4
plot1655,49,22,2HYldAA,9,SB1922217,2,2,4
plot1656,50,22,2HYldAA,28,SB1922617,2,2,4
plot1657,45,23,2HYldAA,12,SB1922119,2,2,4
plot1658,46,23,2HYldAA,22,SB1922515,2,2,4
plot1659,47,23,2HYldAA,16,SB1922415,2,2,4
plot1660,48,23,2HYldAA,25,SB1922317,2,2,4
plot1661,49,23,2HYldAA,4,SB1922615,2,2,4
plot1662,50,23,2HYldAA,5,SB1922318,2,2,4
plot1663,45,24,2HYldAA,32,SB1922618,2,2,4
plot1664,46,24,2HYldAA,21,SB1922419,2,2,4
plot1665,47,24,2HYldAA,33,SB1922219,2,2,4
plot1666,48,24,2HYldAA,26,SB1922117,2,2,4
plot1667,49,24,2HYldAA,15,SB1922518,2,2,4
plot1668,50,24,2HYldAA,17,SB1922120,2,2,4
plot1669,45,25,2HYldAA,13,SB1922218,2,2,4
plot1670,46,25,2HYldAA,6,SB1922616,2,2,4
plot1671,47,25,2HYldAA,3,SBCH15535,2,2,4
plot1672,48,25,2HYldAA,29,SB1922215,2,2,4
plot1673,49,25,2HYldAA,10,SB1922115,2,2,4
plot1674,50,25,2HYldAA,18,SB1922315,2,2,4
plot1675,45,26,2HYldAA,27,SB1922220,2,2,4
plot1676,46,26,2HYldAA,7,SB1922416,2,2,4
plot1677,47,26,2HYldAA,14,SB1922517,2,2,4
plot1678,48,26,2HYldAA,11,SB1922116,2,2,4
plot1679,49,26,2HYldAA,23,SB1922420,2,2,4
plot1680,50,26,2HYldAA,34,SB1922319,2,2,4
plot1681,51,21,2HYldG,3,SBCH15535,2,2,4
plot1682,52,21,2HYldG,33,SB1925429,2,2,4
plot1683,53,21,2HYldG,8,SB1925127,2,2,4
plot1684,54,21,2HYldG,15,SB1925128,2,2,4
plot1685,55,21,2HYldG,23,SB1925230,2,2,4
plot1686,56,21,2HYldG,6,SB1925232,2,2,4
plot1687,51,22,2HYldG,1,SBCH15815,2,2,4
plot1688,52,22,2HYldG,13,SB1925428,2,2,4
plot1689,53,22,2HYldG,32,SB1925327,2,2,4
plot1690,54,22,2HYldG,11,SB1925228,2,2,4
plot1691,55,22,2HYldG,35,SB1925532,2,2,4
plot1692,56,22,2HYldG,36,SB1925529,2,2,4
plot1693,51,23,2HYldG,21,SB1925227,2,2,4
plot1694,52,23,2HYldG,26,SB1925131,2,2,4
plot1695,53,23,2HYldG,10,SB1925329,2,2,4
plot1696,54,23,2HYldG,27,SB1925630,2,2,4
plot1697,55,23,2HYldG,9,SB1925632,2,2,4
plot1698,56,23,2HYldG,19,SB1925331,2,2,4
plot1699,51,24,2HYldG,20,SB1925528,2,2,4
plot1700,52,24,2HYldG,16,SB1925527,2,2,4
plot1701,53,24,2HYldG,29,SB1925130,2,2,4
plot1702,54,24,2HYldG,5,SB1925332,2,2,4
plot1703,55,24,2HYldG,34,SB1925631,2,2,4
plot1704,56,24,2HYldG,22,SB1925330,2,2,4
plot1705,51,25,2HYldG,25,SB1925231,2,2,4
plot1706,52,25,2HYldG,12,SB1925129,2,2,4
plot1707,53,25,2HYldG,18,SB1925432,2,2,4
plot1708,54,25,2HYldG,24,SB1925431,2,2,4
plot1709,55,25,2HYldG,14,SB1925427,2,2,4
plot1710,56,25,2HYldG,31,SB1925132,2,2,4
plot1711,51,26,2HYldG,2,SBCH15423,2,2,4
plot1712,52,26,2HYldG,7,SB1925530,2,2,4
plot1713,53,26,2HYldG,30,SB1925229,2,2,4
plot1714,54,26,2HYldG,17,SB1925531,2,2,4
plot1715,55,26,2HYldG,28,SB1925328,2,2,4
plot1716,56,26,2HYldG,4,SB1925627,2,2,4
plot1717,14,15,2HYldQ,4,SB1921415,2,1,3
plot1718,10,16,2HYldQ,5,SB1921016,2,1,3
plot1719,14,16,2HYldQ,6,SB1921416,2,1,3
plot1720,60,21,2HYldAB,1,SBCH15815,2,1,4
plot1721,10,15,2HYldQ,7,SB1921015,2,1,3
plot1722,11,15,2HYldQ,8,SB1921115,2,1,3
plot1723,12,17,2HYldQ,9,SB1921217,2,1,3
plot1724,14,18,2HYldQ,10,SB1921418,2,1,3
plot1725,9,17,2HYldQ,11,SB192917,2,1,3
plot1726,13,17,2HYldQ,12,SB1921317,2,1,3
plot1727,11,18,2HYldQ,13,SB1921118,2,1,3
plot1728,13,20,2HYldQ,14,SB1921320,2,1,3
plot1729,12,20,2HYldQ,15,SB1921220,2,1,3
plot1730,58,23,2HYldAB,2,SBCH15423,2,1,4
plot1731,10,18,2HYldQ,16,SB1921018,2,1,3
plot1732,13,19,2HYldQ,17,SB1921319,2,1,3
plot1733,9,18,2HYldQ,18,SB192918,2,1,3
plot1734,13,16,2HYldQ,19,SB1921316,2,1,3
plot1735,14,19,2HYldQ,20,SB1921419,2,1,3
plot1736,10,19,2HYldQ,21,SB1921019,2,1,3
plot1737,12,15,2HYldQ,22,SB1921215,2,1,3
plot1738,11,17,2HYldQ,23,SB1921117,2,1,3
plot1739,12,18,2HYldQ,24,SB1921218,2,1,3
plot1740,13,15,2HYldQ,25,SB1921315,2,1,3
plot1741,9,20,2HYldQ,26,SB192920,2,1,3
plot1742,10,20,2HYldQ,27,SB1921020,2,1,3
plot1743,10,17,2HYldQ,28,SB1921017,2,1,3
plot1744,11,16,2HYldQ,29,SB1921116,2,1,3
plot1745,11,19,2HYldQ,30,SB1921119,2,1,3
plot1746,14,17,2HYldQ,31,SB1921417,2,1,3
plot1747,9,16,2HYldQ,32,SB192916,2,1,3
plot1748,58,26,2HYldAB,3,SBCH15535,2,1,4
plot1749,13,18,2HYldQ,33,SB1921318,2,1,3
plot1750,9,15,2HYldQ,34,SB192915,2,1,3
plot1751,11,20,2HYldQ,35,SB1921120,2,1,3
plot1752,12,19,2HYldQ,36,SB1921219,2,1,3
plot1753,63,21,Border,213,B1000,2,0,4
plot1754,63,22,Border,214,B1000,2,0,4
plot1755,63,23,Border,215,B1000,2,0,4
plot1756,63,24,Border,216,B1000,2,0,4
plot1757,63,25,Border,217,B1000,2,0,4
plot1758,63,26,Border,218,B1000,2,0,4
plot1759,64,21,Border,219,B1000,2,0,4
plot1760,64,22,Border,220,B1000,2,0,4
plot1761,64,23,Border,221,B1000,2,0,4
plot1762,64,24,Border,222,B1000,2,0,4
plot1763,64,25,Border,223,B1000,2,0,4
plot1764,64,26,Border,224,B1000,2,0,4
plot1765,1,27,Border,225,B1000,2,0,5
plot1766,2,27,Border,226,B1000,2,0,5
plot1767,3,27,2HYldU,6,SB1921814,2,2,5
plot1768,4,27,2HYldU,2,SBCH15423,2,2,5
plot1769,5,27,2HYldU,36,SB192209,2,2,5
plot1770,6,27,2HYldU,22,SB1921910,2,2,5
plot1771,7,27,2HYldU,19,SB1921512,2,2,5
plot1772,8,27,2HYldU,28,SB1921711,2,2,5
plot1773,1,28,Border,227,B1000,2,0,5
plot1774,2,28,Border,228,B1000,2,0,5
plot1775,3,28,2HYldU,16,SB1921813,2,2,5
plot1776,4,28,2HYldU,20,SB1921514,2,2,5
plot1777,5,28,2HYldU,1,SBCH15815,2,2,5
plot1778,6,28,2HYldU,8,SB1921610,2,2,5
plot1779,7,28,2HYldU,3,SBCH15535,2,2,5
plot1780,8,28,2HYldU,12,SB1921714,2,2,5
plot1781,1,29,Border,229,B1000,2,0,5
plot1782,2,29,Border,230,B1000,2,0,5
plot1783,3,29,2HYldU,29,SB1921912,2,2,5
plot1784,4,29,2HYldU,24,SB192199,2,2,5
plot1785,5,29,2HYldU,35,SB1922010,2,2,5
plot1786,6,29,2HYldU,33,SB1921510,2,2,5
plot1787,7,29,2HYldU,34,SB1921513,2,2,5
plot1788,8,29,2HYldU,18,SB192159,2,2,5
plot1789,1,30,Border,231,B1000,2,0,5
plot1790,2,30,Border,232,B1000,2,0,5
plot1791,3,30,2HYldU,11,SB192169,2,2,5
plot1792,4,30,2HYldU,4,SB192179,2,2,5
plot1793,5,30,2HYldU,21,SB1921612,2,2,5
plot1794,6,30,2HYldU,25,SB1921812,2,2,5
plot1795,7,30,2HYldU,14,SB1921913,2,2,5
plot1796,8,30,2HYldU,5,SB192189,2,2,5
plot1797,1,31,Border,233,B1000,2,0,5
plot1798,2,31,Border,234,B1000,2,0,5
plot1799,3,31,2HYldU,9,SB1922014,2,2,5
plot1800,4,31,2HYldU,7,SB1921611,2,2,5
plot1801,5,31,2HYldU,10,SB1921614,2,2,5
plot1802,6,31,2HYldU,32,SB1921713,2,2,5
plot1803,7,31,2HYldU,30,SB1921810,2,2,5
plot1804,8,31,2HYldU,23,SB1921811,2,2,5
plot1805,1,32,Border,235,B1000,2,0,5
plot1806,2,32,Border,236,B1000,2,0,5
plot1807,3,32,2HYldU,26,SB1922012,2,2,5
plot1808,4,32,2HYldU,13,SB1921712,2,2,5
plot1809,5,32,2HYldU,15,SB1922013,2,2,5
plot1810,6,32,2HYldU,27,SB1922011,2,2,5
plot1811,7,32,2HYldU,17,SB1921914,2,2,5
plot1812,8,32,2HYldU,31,SB1921613,2,2,5
plot1813,9,27,2HYldE,17,SB1924310,2,2,5
plot1814,10,27,2HYldE,5,SB1924411,2,2,5
plot1815,11,27,2HYldE,31,SB1924011,2,2,5
plot1816,12,27,2HYldE,8,SB1924312,2,2,5
plot1817,13,27,2HYldE,30,SB192439,2,2,5
plot1818,14,27,2HYldE,24,SB1924214,2,2,5
plot1819,9,28,2HYldE,7,SB1924213,2,2,5
plot1820,10,28,2HYldE,27,SB1923910,2,2,5
plot1821,11,28,2HYldE,6,SB1924013,2,2,5
plot1822,12,28,2HYldE,25,SB1924114,2,2,5
plot1823,13,28,2HYldE,12,SB1924010,2,2,5
plot1824,14,28,2HYldE,34,SB1924210,2,2,5
plot1825,9,29,2HYldE,32,SB1924014,2,2,5
plot1826,10,29,2HYldE,26,SB1924311,2,2,5
plot1827,11,29,2HYldE,14,SB1923914,2,2,5
plot1828,12,29,2HYldE,29,SB192399,2,2,5
plot1829,13,29,2HYldE,9,SB1924211,2,2,5
plot1830,14,29,2HYldE,18,SB1924314,2,2,5
plot1831,9,30,2HYldE,19,SB192419,2,2,5
plot1832,10,30,2HYldE,4,SB1924414,2,2,5
plot1833,11,30,2HYldE,13,SB1923912,2,2,5
plot1834,12,30,2HYldE,11,SB1924212,2,2,5
plot1835,13,30,2HYldE,33,SB1924410,2,2,5
plot1836,14,30,2HYldE,36,SB192409,2,2,5
plot1837,9,31,2HYldE,22,SB192429,2,2,5
plot1838,10,31,2HYldE,15,SB1923911,2,2,5
plot1839,11,31,2HYldE,3,SBCH15535,2,2,5
plot1840,12,31,2HYldE,2,SBCH15423,2,2,5
plot1841,13,31,2HYldE,1,SBCH15815,2,2,5
plot1842,14,31,2HYldE,23,SB1924412,2,2,5
plot1843,9,32,2HYldE,21,SB1924113,2,2,5
plot1844,10,32,2HYldE,35,SB1924112,2,2,5
plot1845,11,32,2HYldE,16,SB1924012,2,2,5
plot1846,12,32,2HYldE,10,SB1924110,2,2,5
plot1847,13,32,2HYldE,20,SB1924413,2,2,5
plot1848,14,32,2HYldE,28,SB1924313,2,2,5
plot1849,15,27,2HYldB,20,SB192626,2,2,5
plot1850,16,27,2HYldB,7,SB192424,2,2,5
plot1851,17,27,2HYldB,2,SBCH15423,2,2,5
plot1852,18,27,2HYldB,35,SB192324,2,2,5
plot1853,19,27,2HYldB,15,SB192422,2,2,5
plot1854,20,27,2HYldB,17,SB192721,2,2,5
plot1855,15,28,2HYldB,10,SB192524,2,2,5
plot1856,16,28,2HYldB,29,SB192521,2,2,5
plot1857,17,28,2HYldB,3,SBCH15535,2,2,5
plot1858,18,28,2HYldB,9,SB192725,2,2,5
plot1859,19,28,2HYldB,1,SBCH15815,2,2,5
plot1860,20,28,2HYldB,28,SB192823,2,2,5
plot1861,15,29,2HYldB,32,SB192722,2,2,5
plot1862,16,29,2HYldB,12,SB192325,2,2,5
plot1863,17,29,2HYldB,34,SB192824,2,2,5
plot1864,18,29,2HYldB,19,SB192526,2,2,5
plot1865,19,29,2HYldB,8,SB192726,2,2,5
plot1866,20,29,2HYldB,30,SB192724,2,2,5
plot1867,15,30,2HYldB,16,SB192321,2,2,5
plot1868,16,30,2HYldB,36,SB192425,2,2,5
plot1869,17,30,2HYldB,4,SB192323,2,2,5
plot1870,18,30,2HYldB,26,SB192522,2,2,5
plot1871,19,30,2HYldB,27,SB192421,2,2,5
plot1872,20,30,2HYldB,14,SB192322,2,2,5
plot1873,15,31,2HYldB,11,SB192523,2,2,5
plot1874,16,31,2HYldB,23,SB192624,2,2,5
plot1875,17,31,2HYldB,33,SB192723,2,2,5
plot1876,18,31,2HYldB,5,SB192623,2,2,5
plot1877,19,31,2HYldB,13,SB192621,2,2,5
plot1878,20,31,2HYldB,25,SB192426,2,2,5
plot1879,15,32,2HYldB,21,SB192326,2,2,5
plot1880,16,32,2HYldB,31,SB192423,2,2,5
plot1881,17,32,2HYldB,6,SB192622,2,2,5
plot1882,18,32,2HYldB,22,SB192826,2,2,5
plot1883,19,32,2HYldB,24,SB192525,2,2,5
plot1884,20,32,2HYldB,18,SB192825,2,2,5
plot1885,21,27,2HYldZ,19,SB1921237,2,2,5
plot1886,22,27,2HYldZ,22,SB1921333,2,2,5
plot1887,23,27,2HYldZ,1,SBCH15815,2,2,5
plot1888,24,27,2HYldZ,31,SB192936,2,2,5
plot1889,25,27,2HYldZ,10,SB1921137,2,2,5
plot1890,26,27,2HYldZ,30,SB1921434,2,2,5
plot1891,21,28,2HYldZ,26,SB1921334,2,2,5
plot1892,22,28,2HYldZ,12,SB1921135,2,2,5
plot1893,23,28,2HYldZ,20,SB192937,2,2,5
plot1894,24,28,2HYldZ,18,SB1921033,2,2,5
plot1895,25,28,2HYldZ,25,SB1921336,2,2,5
plot1896,26,28,2HYldZ,5,SB1921138,2,2,5
plot1897,21,29,2HYldZ,6,SB1921133,2,2,5
plot1898,22,29,2HYldZ,4,SB1921433,2,2,5
plot1899,23,29,2HYldZ,34,SB1921236,2,2,5
plot1900,24,29,2HYldZ,3,SBCH15535,2,2,5
plot1901,25,29,2HYldZ,29,SB1921438,2,2,5
plot1902,26,29,2HYldZ,33,SB1921035,2,2,5
plot1903,21,30,2HYldZ,28,SB1921234,2,2,5
plot1904,22,30,2HYldZ,11,SB1921134,2,2,5
plot1905,23,30,2HYldZ,35,SB1921235,2,2,5
plot1906,24,30,2HYldZ,32,SB1921136,2,2,5
plot1907,25,30,2HYldZ,14,SB192933,2,2,5
plot1908,26,30,2HYldZ,27,SB192938,2,2,5
plot1909,21,31,2HYldZ,36,SB1921337,2,2,5
plot1910,22,31,2HYldZ,2,SBCH15423,2,2,5
plot1911,23,31,2HYldZ,17,SB1921038,2,2,5
plot1912,24,31,2HYldZ,13,SB1921437,2,2,5
plot1913,25,31,2HYldZ,21,SB192935,2,2,5
plot1914,26,31,2HYldZ,15,SB1921436,2,2,5
plot1915,21,32,2HYldZ,9,SB192934,2,2,5
plot1916,22,32,2HYldZ,24,SB1921338,2,2,5
plot1917,23,32,2HYldZ,8,SB1921335,2,2,5
plot1918,24,32,2HYldZ,7,SB1921238,2,2,5
plot1919,25,32,2HYldZ,16,SB1921037,2,2,5
plot1920,26,32,2HYldZ,23,SB1921233,2,2,5
plot1921,27,27,2HYldK,9,SB1921523,2,2,5
plot1922,28,27,2HYldK,25,SB1921726,2,2,5
plot1923,29,27,2HYldK,32,SB1921925,2,2,5
plot1924,30,27,2HYldK,8,SB1921826,2,2,5
plot1925,31,27,2HYldK,20,SB1921924,2,2,5
plot1926,32,27,2HYldK,35,SB1921823,2,2,5
plot1927,27,28,2HYldK,26,SB1921921,2,2,5
plot1928,28,28,2HYldK,34,SB1921621,2,2,5
plot1929,29,28,2HYldK,24,SB1921623,2,2,5
plot1930,30,28,2HYldK,7,SB1921522,2,2,5
plot1931,31,28,2HYldK,4,SB1921524,2,2,5
plot1932,32,28,2HYldK,6,SB1921521,2,2,5
plot1933,27,29,2HYldK,11,SB1921822,2,2,5
plot1934,28,29,2HYldK,23,SB1922025,2,2,5
plot1935,29,29,2HYldK,17,SB1921622,2,2,5
plot1936,30,29,2HYldK,15,SB1921526,2,2,5
plot1937,31,29,2HYldK,27,SB1922022,2,2,5
plot1938,32,29,2HYldK,10,SB1922026,2,2,5
plot1939,27,30,2HYldK,2,SBCH15423,2,2,5
plot1940,28,30,2HYldK,22,SB1921923,2,2,5
plot1941,29,30,2HYldK,33,SB1921626,2,2,5
plot1942,30,30,2HYldK,36,SB1921525,2,2,5
plot1943,31,30,2HYldK,3,SBCH15535,2,2,5
plot1944,32,30,2HYldK,12,SB1921821,2,2,5
plot1945,27,31,2HYldK,31,SB1921825,2,2,5
plot1946,28,31,2HYldK,14,SB1921922,2,2,5
plot1947,29,31,2HYldK,30,SB1921624,2,2,5
plot1948,30,31,2HYldK,29,SB1921721,2,2,5
plot1949,31,31,2HYldK,28,SB1921725,2,2,5
plot1950,32,31,2HYldK,19,SB1921625,2,2,5
plot1951,27,32,2HYldK,18,SB1922023,2,2,5
plot1952,28,32,2HYldK,5,SB1921926,2,2,5
plot1953,29,32,2HYldK,13,SB1922021,2,2,5
plot1954,30,32,2HYldK,1,SBCH15815,2,2,5
plot1955,31,32,2HYldK,16,SB1922024,2,2,5
plot1956,32,32,2HYldK,21,SB1921724,2,2,5
plot1957,29,15,2HYldR,4,SB1922915,2,1,3
plot1958,34,27,2HYldM,1,SBCH15815,2,1,5
plot1959,27,17,2HYldR,5,SB1922717,2,1,3
plot1960,27,16,2HYldR,6,SB1922716,2,1,3
plot1961,30,17,2HYldR,7,SB1923017,2,1,3
plot1962,29,19,2HYldR,8,SB1922919,2,1,3
plot1963,27,18,2HYldR,9,SB1922718,2,1,3
plot1964,27,20,2HYldR,10,SB1922720,2,1,3
plot1965,35,28,2HYldM,3,SBCH15535,2,1,5
plot1966,30,18,2HYldR,11,SB1923018,2,1,3
plot1967,30,15,2HYldR,12,SB1923015,2,1,3
plot1968,28,18,2HYldR,13,SB1922818,2,1,3
plot1969,27,15,2HYldR,14,SB1922715,2,1,3
plot1970,27,19,2HYldR,15,SB1922719,2,1,3
plot1971,31,15,2HYldR,16,SB1923115,2,1,3
plot1972,28,16,2HYldR,17,SB1922816,2,1,3
plot1973,32,19,2HYldR,18,SB1923219,2,1,3
plot1974,32,17,2HYldR,19,SB1923217,2,1,3
plot1975,29,16,2HYldR,20,SB1922916,2,1,3
plot1976,31,17,2HYldR,21,SB1923117,2,1,3
plot1977,32,18,2HYldR,22,SB1923218,2,1,3
plot1978,31,18,2HYldR,23,SB1923118,2,1,3
plot1979,28,15,2HYldR,24,SB1922815,2,1,3
plot1980,32,20,2HYldR,25,SB1923220,2,1,3
plot1981,33,31,2HYldM,2,SBCH15423,2,1,5
plot1982,28,19,2HYldR,26,SB1922819,2,1,3
plot1983,30,19,2HYldR,27,SB1923019,2,1,3
plot1984,31,20,2HYldR,28,SB1923120,2,1,3
plot1985,28,17,2HYldR,29,SB1922817,2,1,3
plot1986,32,16,2HYldR,30,SB1923216,2,1,3
plot1987,29,20,2HYldR,31,SB1922920,2,1,3
plot1988,31,16,2HYldR,32,SB1923116,2,1,3
plot1989,29,18,2HYldR,33,SB1922918,2,1,3
plot1990,29,17,2HYldR,34,SB1922917,2,1,3
plot1991,30,16,2HYldR,35,SB1923016,2,1,3
plot1992,30,20,2HYldR,36,SB1923020,2,1,3
plot1993,39,27,2HYldV,21,SB1924418,2,2,5
plot1994,40,27,2HYldV,4,SB1924020,2,2,5
plot1995,41,27,2HYldV,22,SB1923920,2,2,5
plot1996,42,27,2HYldV,10,SB1923915,2,2,5
plot1997,43,27,2HYldV,12,SB1924119,2,2,5
plot1998,44,27,2HYldV,15,SB1924115,2,2,5
plot1999,39,28,2HYldV,14,SB1924120,2,2,5
plot2000,40,28,2HYldV,31,SB1924316,2,2,5
plot2001,41,28,2HYldV,13,SB1923916,2,2,5
plot2002,42,28,2HYldV,2,SBCH15423,2,2,5
plot2003,43,28,2HYldV,9,SB1924415,2,2,5
plot2004,44,28,2HYldV,3,SBCH15535,2,2,5
plot2005,39,29,2HYldV,24,SB1924116,2,2,5
plot2006,40,29,2HYldV,17,SB1924216,2,2,5
plot2007,41,29,2HYldV,26,SB1924218,2,2,5
plot2008,42,29,2HYldV,8,SB1924420,2,2,5
plot2009,43,29,2HYldV,36,SB1924019,2,2,5
plot2010,44,29,2HYldV,34,SB1924220,2,2,5
plot2011,39,30,2HYldV,20,SB1924417,2,2,5
plot2012,40,30,2HYldV,25,SB1924118,2,2,5
plot2013,41,30,2HYldV,18,SB1924015,2,2,5
plot2014,42,30,2HYldV,35,SB1924315,2,2,5
plot2015,43,30,2HYldV,32,SB1924117,2,2,5
plot2016,44,30,2HYldV,29,SB1924319,2,2,5
plot2017,39,31,2HYldV,33,SB1924219,2,2,5
plot2018,40,31,2HYldV,6,SB1924017,2,2,5
plot2019,41,31,2HYldV,27,SB1924318,2,2,5
plot2020,42,31,2HYldV,5,SB1924217,2,2,5
plot2021,43,31,2HYldV,1,SBCH15815,2,2,5
plot2022,44,31,2HYldV,30,SB1923917,2,2,5
plot2023,39,32,2HYldV,7,SB1924320,2,2,5
plot2024,40,32,2HYldV,28,SB1923918,2,2,5
plot2025,41,32,2HYldV,16,SB1924016,2,2,5
plot2026,42,32,2HYldV,11,SB1924419,2,2,5
plot2027,43,32,2HYldV,23,SB1924018,2,2,5
plot2028,44,32,2HYldV,19,SB1924215,2,2,5
plot2029,52,8,2HYldS,4,SB192528,2,1,1
plot2030,54,3,2HYldS,5,SB192543,2,1,1
plot2031,52,6,2HYldS,6,SB192526,2,1,1
plot2032,54,5,2HYldS,7,SB192545,2,1,1
plot2033,55,3,2HYldS,8,SB192553,2,1,1
plot2034,53,8,2HYldS,9,SB192538,2,1,1
plot2035,54,8,2HYldS,10,SB192548,2,1,1
plot2036,56,4,2HYldS,11,SB192564,2,1,1
plot2037,54,6,2HYldS,12,SB192546,2,1,1
plot2038,51,5,2HYldS,13,SB192515,2,1,1
plot2039,54,7,2HYldS,14,SB192547,2,1,1
plot2040,56,7,2HYldS,15,SB192567,2,1,1
plot2041,52,5,2HYldS,16,SB192525,2,1,1
plot2042,51,6,2HYldS,17,SB192516,2,1,1
plot2043,51,8,2HYldS,18,SB192518,2,1,1
plot2044,48,29,2HYldC,1,SBCH15815,2,1,5
plot2045,51,4,2HYldS,19,SB192514,2,1,1
plot2046,53,4,2HYldS,20,SB192534,2,1,1
plot2047,56,8,2HYldS,21,SB192568,2,1,1
plot2048,53,6,2HYldS,22,SB192536,2,1,1
plot2049,47,30,2HYldC,3,SBCH15535,2,1,5
plot2050,51,3,2HYldS,23,SB192513,2,1,1
plot2051,53,5,2HYldS,24,SB192535,2,1,1
plot2052,54,4,2HYldS,25,SB192544,2,1,1
plot2053,45,31,2HYldC,2,SBCH15423,2,1,5
plot2054,56,3,2HYldS,26,SB192563,2,1,1
plot2055,55,5,2HYldS,27,SB192555,2,1,1
plot2056,52,4,2HYldS,28,SB192524,2,1,1
plot2057,56,5,2HYldS,29,SB192565,2,1,1
plot2058,53,7,2HYldS,30,SB192537,2,1,1
plot2059,56,6,2HYldS,31,SB192566,2,1,1
plot2060,52,3,2HYldS,32,SB192523,2,1,1
plot2061,51,7,2HYldS,33,SB192517,2,1,1
plot2062,52,7,2HYldS,34,SB192527,2,1,1
plot2063,55,8,2HYldS,35,SB192558,2,1,1
plot2064,55,7,2HYldS,36,SB192557,2,1,1
plot2065,56,33,2HYldT,4,SB1925633,2,1,6
plot2066,52,34,2HYldT,5,SB1925234,2,1,6
plot2067,56,35,2HYldT,6,SB1925635,2,1,6
plot2068,53,35,2HYldT,7,SB1925335,2,1,6
plot2069,51,35,2HYldT,8,SB1925135,2,1,6
plot2070,53,36,2HYldT,9,SB1925336,2,1,6
plot2071,55,35,2HYldT,10,SB1925535,2,1,6
plot2072,54,37,2HYldT,11,SB1925437,2,1,6
plot2073,54,34,2HYldT,12,SB1925434,2,1,6
plot2074,51,34,2HYldT,13,SB1925134,2,1,6
plot2075,52,35,2HYldT,14,SB1925235,2,1,6
plot2076,56,28,2HYldG,3,SBCH15535,2,1,5
plot2077,51,38,2HYldT,15,SB1925138,2,1,6
plot2078,51,36,2HYldT,16,SB1925136,2,1,6
plot2079,54,35,2HYldT,17,SB1925435,2,1,6
plot2080,55,34,2HYldT,18,SB1925534,2,1,6
plot2081,52,36,2HYldT,19,SB1925236,2,1,6
plot2082,56,29,2HYldG,1,SBCH15815,2,1,5
plot2083,52,37,2HYldT,20,SB1925237,2,1,6
plot2084,55,37,2HYldT,21,SB1925537,2,1,6
plot2085,53,38,2HYldT,22,SB1925338,2,1,6
plot2086,54,30,2HYldG,2,SBCH15423,2,1,5
plot2087,54,38,2HYldT,23,SB1925438,2,1,6
plot2088,56,36,2HYldT,24,SB1925636,2,1,6
plot2089,56,34,2HYldT,25,SB1925634,2,1,6
plot2090,53,33,2HYldT,26,SB1925333,2,1,6
