id,plotRowNum,plotColumnNum,testName,EntryNo,Strain,plotRows,repNum,block,yield_bu_acre
1647,48,21,2HYldAA,1,SBCH815,2,2,4,56
1648,49,21,2HYldAA,2,SBCH423,2,2,4,65
1649,50,21,2HYldAA,24,SB502421,2,2,4,74
1650,45,22,2HYldAA,8,SB45822,2,2,4,73
1651,46,22,2HYldAA,30,SB463022,2,2,4,59
1652,47,22,2HYldAA,36,SB473622,2,2,4,79
1653,48,22,2HYldAA,19,SB481922,2,2,4,70
1654,49,22,2HYldAA,9,SB49922,2,2,4,79
1655,50,22,2HYldAA,28,SB502822,2,2,4,67
1656,45,23,2HYldAA,12,SB451223,2,2,4,85
1657,46,23,2HYldAA,22,SB462223,2,2,4,82
1658,47,23,2HYldAA,16,SB471623,2,2,4,61
1659,48,23,2HYldAA,25,SB482523,2,2,4,64
1660,49,23,2HYldAA,4,SB49423,2,2,4,63
1661,50,23,2HYldAA,5,SB50523,2,2,4,84
1662,45,24,2HYldAA,32,SB453224,2,2,4,80
1663,46,24,2HYldAA,21,SB462124,2,2,4,58
1664,47,24,2HYldAA,33,SB473324,2,2,4,56
1665,48,24,2HYldAA,26,SB482624,2,2,4,73
1666,49,24,2HYldAA,15,SB491524,2,2,4,81
1667,50,24,2HYldAA,17,SB501724,2,2,4,84
1668,45,25,2HYldAA,13,SB451325,2,2,4,73
1669,46,25,2HYldAA,6,SB46625,2,2,4,72
1670,47,25,2HYldAA,3,SBCH535,2,2,4,59
1671,48,25,2HYldAA,29,SB482925,2,2,4,72
1672,49,25,2HYldAA,10,SB491025,2,2,4,73
1673,50,25,2HYldAA,18,SB501825,2,2,4,66
1674,45,26,2HYldAA,27,SB452726,2,2,4,70
1675,46,26,2HYldAA,7,SB46726,2,2,4,67
1676,47,26,2HYldAA,14,SB471426,2,2,4,68
1677,48,26,2HYldAA,11,SB481126,2,2,4,77
1678,49,26,2HYldAA,23,SB492326,2,2,4,83
1679,50,26,2HYldAA,34,SB503426,2,2,4,62
1680,51,21,2HYldG,3,SBCH535,2,2,4,68
1681,52,21,2HYldG,33,SB523321,2,2,4,79
1682,53,21,2HYldG,8,SB53821,2,2,4,72
1683,54,21,2HYldG,15,SB541521,2,2,4,77
1684,55,21,2HYldG,23,SB552321,2,2,4,58
1685,56,21,2HYldG,6,SB56621,2,2,4,56
1686,51,22,2HYldG,1,SBCH815,2,2,4,79
1687,52,22,2HYldG,13,SB521322,2,2,4,65
1688,53,22,2HYldG,32,SB533222,2,2,4,79
1689,54,22,2HYldG,11,SB541122,2,2,4,55
1690,55,22,2HYldG,35,SB553522,2,2,4,79
1691,56,22,2HYldG,36,SB563622,2,2,4,84
1692,51,23,2HYldG,21,SB512123,2,2,4,77
1693,52,23,2HYldG,26,SB522623,2,2,4,62
1694,53,23,2HYldG,10,SB531023,2,2,4,62
1695,54,23,2HYldG,27,SB542723,2,2,4,77
1696,55,23,2HYldG,9,SB55923,2,2,4,71
1697,56,23,2HYldG,19,SB561923,2,2,4,68
1698,51,24,2HYldG,20,SB512024,2,2,4,60
1699,52,24,2HYldG,16,SB521624,2,2,4,60
1700,53,24,2HYldG,29,SB532924,2,2,4,57
1701,54,24,2HYldG,5,SB54524,2,2,4,76
1702,55,24,2HYldG,34,SB553424,2,2,4,68
1703,56,24,2HYldG,22,SB562224,2,2,4,78
1704,51,25,2HYldG,25,SB512525,2,2,4,69
1705,52,25,2HYldG,12,SB521225,2,2,4,75
1706,53,25,2HYldG,18,SB531825,2,2,4,65
1707,54,25,2HYldG,24,SB542425,2,2,4,55
1708,55,25,2HYldG,14,SB551425,2,2,4,60
1709,56,25,2HYldG,31,SB563125,2,2,4,66
1710,51,26,2HYldG,2,SBCH423,2,2,4,84
1711,52,26,2HYldG,7,SB52726,2,2,4,60
1712,53,26,2HYldG,30,SB533026,2,2,4,63
1713,54,26,2HYldG,17,SB541726,2,2,4,71
1714,55,26,2HYldG,28,SB552826,2,2,4,71
1715,56,26,2HYldG,4,SB56426,2,2,4,77
1716,57,21,2HYldAB,13,SB571321,2,1,4,63
1717,58,21,2HYldAB,23,SB582321,2,1,4,64
1718,59,21,2HYldAB,14,SB591421,2,1,4,63
1719,60,21,2HYldAB,1,SBCH815,2,1,4,76
1720,61,21,2HYldAB,26,SB612621,2,1,4,71
1721,62,21,2HYldAB,33,SB623321,2,1,4,69
1722,57,22,2HYldAB,36,SB573622,2,1,4,64
1723,58,22,2HYldAB,19,SB581922,2,1,4,68
1724,59,22,2HYldAB,12,SB591222,2,1,4,74
1725,60,22,2HYldAB,35,SB603522,2,1,4,61
1726,61,22,2HYldAB,15,SB611522,2,1,4,56
1727,62,22,2HYldAB,6,SB62622,2,1,4,74
1728,57,23,2HYldAB,4,SB57423,2,1,4,57
1729,58,23,2HYldAB,2,SBCH423,2,1,4,64
1730,59,23,2HYldAB,24,SB592423,2,1,4,81
1731,60,23,2HYldAB,32,SB603223,2,1,4,55
1732,61,23,2HYldAB,7,SB61723,2,1,4,78
1733,62,23,2HYldAB,11,SB621123,2,1,4,85
1734,57,24,2HYldAB,9,SB57924,2,1,4,73
1735,58,24,2HYldAB,21,SB582124,2,1,4,81
1736,59,24,2HYldAB,18,SB591824,2,1,4,68
1737,60,24,2HYldAB,22,SB602224,2,1,4,60
1738,61,24,2HYldAB,8,SB61824,2,1,4,68
1739,62,24,2HYldAB,25,SB622524,2,1,4,78
1740,57,25,2HYldAB,34,SB573425,2,1,4,60
1741,58,25,2HYldAB,16,SB581625,2,1,4,72
1742,59,25,2HYldAB,5,SB59525,2,1,4,71
1743,60,25,2HYldAB,30,SB603025,2,1,4,65
1744,61,25,2HYldAB,28,SB612825,2,1,4,83
1745,62,25,2HYldAB,29,SB622925,2,1,4,79
1746,57,26,2HYldAB,10,SB571026,2,1,4,73
1747,58,26,2HYldAB,3,SBCH535,2,1,4,80
1748,59,26,2HYldAB,27,SB592726,2,1,4,72
1749,60,26,2HYldAB,31,SB603126,2,1,4,59
1750,61,26,2HYldAB,17,SB611726,2,1,4,63
1751,62,26,2HYldAB,20,SB622026,2,1,4,60
1752,63,21,Border,213,B1000,2,0,4,
1753,63,22,Border,214,B1000,2,0,4,
1754,63,23,Border,215,B1000,2,0,4,
1755,63,24,Border,216,B1000,2,0,4,
1756,63,25,Border,217,B1000,2,0,4,
1757,63,26,Border,218,B1000,2,0,4,
1758,64,21,Border,219,B1000,2,0,4,
1759,64,22,Border,220,B1000,2,0,4,
1760,64,23,Border,221,B1000,2,0,4,
1761,64,24,Border,222,B1000,2,0,4,
1762,64,25,Border,223,B1000,2,0,4,
1763,64,26,Border,224,B1000,2,0,4,
1764,1,27,Border,225,B1000,2,0,5,
1765,2,27,Border,226,B1000,2,0,5,
1766,3,27,2HYldU,6,SB3627,2,2,5,82
1767,4,27,2HYldU,2,SBCH423,2,2,5,73
1768,5,27,2HYldU,36,SB53627,2,2,5,76
1769,6,27,2HYldU,22,SB62227,2,2,5,74
1770,7,27,2HYldU,19,SB71927,2,2,5,71
1771,8,27,2HYldU,28,SB82827,2,2,5,80
1772,1,28,Border,227,B1000,2,0,5,
1773,2,28,Border,228,B1000,2,0,5,
1774,3,28,2HYldU,16,SB31628,2,2,5,84
1775,4,28,2HYldU,20,SB42028,2,2,5,70
1776,5,28,2HYldU,1,SBCH815,2,2,5,57
1777,6,28,2HYldU,8,SB6828,2,2,5,59
1778,7,28,2HYldU,3,SBCH535,2,2,5,62
1779,8,28,2HYldU,12,SB81228,2,2,5,67
1780,1,29,Border,229,B1000,2,0,5,
1781,2,29,Border,230,B1000,2,0,5,
1782,3,29,2HYldU,29,SB32929,2,2,5,78
1783,4,29,2HYldU,24,SB42429,2,2,5,71
1784,5,29,2HYldU,35,SB53529,2,2,5,69
1785,6,29,2HYldU,33,SB63329,2,2,5,78
1786,7,29,2HYldU,34,SB73429,2,2,5,59
1787,8,29,2HYldU,18,SB81829,2,2,5,55
1788,1,30,Border,231,B1000,2,0,5,
1789,2,30,Border,232,B1000,2,0,5,
1790,3,30,2HYldU,11,SB31130,2,2,5,85
1791,4,30,2HYldU,4,SB4430,2,2,5,69
1792,5,30,2HYldU,21,SB52130,2,2,5,63
1793,6,30,2HYldU,25,SB62530,2,2,5,64
1794,7,30,2HYldU,14,SB71430,2,2,5,55
1795,8,30,2HYldU,5,SB8530,2,2,5,78
1796,1,31,Border,233,B1000,2,0,5,
1797,2,31,Border,234,B1000,2,0,5,
1798,3,31,2HYldU,9,SB3931,2,2,5,79
1799,4,31,2HYldU,7,SB4731,2,2,5,85
1800,5,31,2HYldU,10,SB51031,2,2,5,58
1801,6,31,2HYldU,32,SB63231,2,2,5,57
1802,7,31,2HYldU,30,SB73031,2,2,5,81
1803,8,31,2HYldU,23,SB82331,2,2,5,67
1804,1,32,Border,235,B1000,2,0,5,
1805,2,32,Border,236,B1000,2,0,5,
1806,3,32,2HYldU,26,SB32632,2,2,5,65
1807,4,32,2HYldU,13,SB41332,2,2,5,63
1808,5,32,2HYldU,15,SB51532,2,2,5,58
1809,6,32,2HYldU,27,SB62732,2,2,5,82
1810,7,32,2HYldU,17,SB71732,2,2,5,72
1811,8,32,2HYldU,31,SB83132,2,2,5,76
1812,9,27,2HYldE,17,SB91727,2,2,5,61
1813,10,27,2HYldE,5,SB10527,2,2,5,66
1814,11,27,2HYldE,31,SB113127,2,2,5,81
1815,12,27,2HYldE,8,SB12827,2,2,5,63
1816,13,27,2HYldE,30,SB133027,2,2,5,74
1817,14,27,2HYldE,24,SB142427,2,2,5,58
1818,9,28,2HYldE,7,SB9728,2,2,5,84
1819,10,28,2HYldE,27,SB102728,2,2,5,81
1820,11,28,2HYldE,6,SB11628,2,2,5,81
1821,12,28,2HYldE,25,SB122528,2,2,5,55
1822,13,28,2HYldE,12,SB131228,2,2,5,62
1823,14,28,2HYldE,34,SB143428,2,2,5,81
1824,9,29,2HYldE,32,SB93229,2,2,5,56
1825,10,29,2HYldE,26,SB102629,2,2,5,65
1826,11,29,2HYldE,14,SB111429,2,2,5,63
1827,12,29,2HYldE,29,SB122929,2,2,5,63
1828,13,29,2HYldE,9,SB13929,2,2,5,61
1829,14,29,2HYldE,18,SB141829,2,2,5,85
1830,9,30,2HYldE,19,SB91930,2,2,5,81
1831,10,30,2HYldE,4,SB10430,2,2,5,57
1832,11,30,2HYldE,13,SB111330,2,2,5,79
1833,12,30,2HYldE,11,SB121130,2,2,5,85
1834,13,30,2HYldE,33,SB133330,2,2,5,75
1835,14,30,2HYldE,36,SB143630,2,2,5,75
1836,9,31,2HYldE,22,SB92231,2,2,5,78
1837,10,31,2HYldE,15,SB101531,2,2,5,78
1838,11,31,2HYldE,3,SBCH535,2,2,5,65
1839,12,31,2HYldE,2,SBCH423,2,2,5,83
1840,13,31,2HYldE,1,SBCH815,2,2,5,72
1841,14,31,2HYldE,23,SB142331,2,2,5,61
1842,9,32,2HYldE,21,SB92132,2,2,5,77
1843,10,32,2HYldE,35,SB103532,2,2,5,69
1844,11,32,2HYldE,16,SB111632,2,2,5,84
1845,12,32,2HYldE,10,SB121032,2,2,5,62
1846,13,32,2HYldE,20,SB132032,2,2,5,77
1847,14,32,2HYldE,28,SB142832,2,2,5,82
1848,15,27,2HYldB,20,SB152027,2,2,5,68
1849,16,27,2HYldB,7,SB16727,2,2,5,58
1850,17,27,2HYldB,2,SBCH423,2,2,5,77
1851,18,27,2HYldB,35,SB183527,2,2,5,65
1852,19,27,2HYldB,15,SB191527,2,2,5,59
1853,20,27,2HYldB,17,SB201727,2,2,5,83
1854,15,28,2HYldB,10,SB151028,2,2,5,55
1855,16,28,2HYldB,29,SB162928,2,2,5,79
1856,17,28,2HYldB,3,SBCH535,2,2,5,79
1857,18,28,2HYldB,9,SB18928,2,2,5,78
1858,19,28,2HYldB,1,SBCH815,2,2,5,76
1859,20,28,2HYldB,28,SB202828,2,2,5,63
1860,15,29,2HYldB,32,SB153229,2,2,5,70
1861,16,29,2HYldB,12,SB161229,2,2,5,83
1862,17,29,2HYldB,34,SB173429,2,2,5,82
1863,18,29,2HYldB,19,SB181929,2,2,5,84
1864,19,29,2HYldB,8,SB19829,2,2,5,57
1865,20,29,2HYldB,30,SB203029,2,2,5,65
1866,15,30,2HYldB,16,SB151630,2,2,5,77
1867,16,30,2HYldB,36,SB163630,2,2,5,58
1868,17,30,2HYldB,4,SB17430,2,2,5,64
1869,18,30,2HYldB,26,SB182630,2,2,5,72
1870,19,30,2HYldB,27,SB192730,2,2,5,62
1871,20,30,2HYldB,14,SB201430,2,2,5,72
1872,15,31,2HYldB,11,SB151131,2,2,5,85
1873,16,31,2HYldB,23,SB162331,2,2,5,61
1874,17,31,2HYldB,33,SB173331,2,2,5,66
1875,18,31,2HYldB,5,SB18531,2,2,5,85
1876,19,31,2HYldB,13,SB191331,2,2,5,71
1877,20,31,2HYldB,25,SB202531,2,2,5,68
1878,15,32,2HYldB,21,SB152132,2,2,5,81
1879,16,32,2HYldB,31,SB163132,2,2,5,63
1880,17,32,2HYldB,6,SB17632,2,2,5,81
1881,18,32,2HYldB,22,SB182232,2,2,5,55
1882,19,32,2HYldB,24,SB192432,2,2,5,73
1883,20,32,2HYldB,18,SB201832,2,2,5,61
1884,21,27,2HYldZ,19,SB211927,2,2,5,65
1885,22,27,2HYldZ,22,SB222227,2,2,5,77
1886,23,27,2HYldZ,1,SBCH815,2,2,5,61
1887,24,27,2HYldZ,31,SB243127,2,2,5,65
1888,25,27,2HYldZ,10,SB251027,2,2,5,79
1889,26,27,2HYldZ,30,SB263027,2,2,5,73
1890,21,28,2HYldZ,26,SB212628,2,2,5,79
1891,22,28,2HYldZ,12,SB221228,2,2,5,55
1892,23,28,2HYldZ,20,SB232028,2,2,5,59
1893,24,28,2HYldZ,18,SB241828,2,2,5,82
1894,25,28,2HYldZ,25,SB252528,2,2,5,81
1895,26,28,2HYldZ,5,SB26528,2,2,5,66
1896,21,29,2HYldZ,6,SB21629,2,2,5,83
1897,22,29,2HYldZ,4,SB22429,2,2,5,58
1898,23,29,2HYldZ,34,SB233429,2,2,5,55
1899,24,29,2HYldZ,3,SBCH535,2,2,5,79
1900,25,29,2HYldZ,29,SB252929,2,2,5,83
1901,26,29,2HYldZ,33,SB263329,2,2,5,66
1902,21,30,2HYldZ,28,SB212830,2,2,5,65
1903,22,30,2HYldZ,11,SB221130,2,2,5,78
1904,23,30,2HYldZ,35,SB233530,2,2,5,56
1905,24,30,2HYldZ,32,SB243230,2,2,5,81
1906,25,30,2HYldZ,14,SB251430,2,2,5,64
1907,26,30,2HYldZ,27,SB262730,2,2,5,74
1908,21,31,2HYldZ,36,SB213631,2,2,5,75
1909,22,31,2HYldZ,2,SBCH423,2,2,5,76
1910,23,31,2HYldZ,17,SB231731,2,2,5,59
1911,24,31,2HYldZ,13,SB241331,2,2,5,79
1912,25,31,2HYldZ,21,SB252131,2,2,5,75
1913,26,31,2HYldZ,15,SB261531,2,2,5,64
1914,21,32,2HYldZ,9,SB21932,2,2,5,71
1915,22,32,2HYldZ,24,SB222432,2,2,5,73
1916,23,32,2HYldZ,8,SB23832,2,2,5,85
1917,24,32,2HYldZ,7,SB24732,2,2,5,65
1918,25,32,2HYldZ,16,SB251632,2,2,5,83
1919,26,32,2HYldZ,23,SB262332,2,2,5,57
1920,27,27,2HYldK,9,SB27927,2,2,5,63
1921,28,27,2HYldK,25,SB282527,2,2,5,57
1922,29,27,2HYldK,32,SB293227,2,2,5,61
1923,30,27,2HYldK,8,SB30827,2,2,5,80
1924,31,27,2HYldK,20,SB312027,2,2,5,85
1925,32,27,2HYldK,35,SB323527,2,2,5,61
1926,27,28,2HYldK,26,SB272628,2,2,5,76
1927,28,28,2HYldK,34,SB283428,2,2,5,64
1928,29,28,2HYldK,24,SB292428,2,2,5,85
1929,30,28,2HYldK,7,SB30728,2,2,5,64
1930,31,28,2HYldK,4,SB31428,2,2,5,62
1931,32,28,2HYldK,6,SB32628,2,2,5,81
1932,27,29,2HYldK,11,SB271129,2,2,5,57
1933,28,29,2HYldK,23,SB282329,2,2,5,59
1934,29,29,2HYldK,17,SB291729,2,2,5,81
1935,30,29,2HYldK,15,SB301529,2,2,5,68
1936,31,29,2HYldK,27,SB312729,2,2,5,80
1937,32,29,2HYldK,10,SB321029,2,2,5,69
1938,27,30,2HYldK,2,SBCH423,2,2,5,59
1939,28,30,2HYldK,22,SB282230,2,2,5,59
1940,29,30,2HYldK,33,SB293330,2,2,5,58
1941,30,30,2HYldK,36,SB303630,2,2,5,58
1942,31,30,2HYldK,3,SBCH535,2,2,5,65
1943,32,30,2HYldK,12,SB321230,2,2,5,66
1944,27,31,2HYldK,31,SB273131,2,2,5,77
1945,28,31,2HYldK,14,SB281431,2,2,5,76
1946,29,31,2HYldK,30,SB293031,2,2,5,61
1947,30,31,2HYldK,29,SB302931,2,2,5,55
1948,31,31,2HYldK,28,SB312831,2,2,5,67
1949,32,31,2HYldK,19,SB321931,2,2,5,59
1950,27,32,2HYldK,18,SB271832,2,2,5,78
1951,28,32,2HYldK,5,SB28532,2,2,5,72
1952,29,32,2HYldK,13,SB291332,2,2,5,73
1953,30,32,2HYldK,1,SBCH815,2,2,5,85
1954,31,32,2HYldK,16,SB311632,2,2,5,60
1955,32,32,2HYldK,21,SB322132,2,2,5,77
1956,33,27,2HYldM,33,SB333327,2,1,5,57
1957,34,27,2HYldM,1,SBCH815,2,1,5,55
1958,35,27,2HYldM,19,SB351927,2,1,5,55
1959,36,27,2HYldM,17,SB361727,2,1,5,85
1960,37,27,2HYldM,25,SB372527,2,1,5,60
1961,38,27,2HYldM,12,SB381227,2,1,5,76
1962,33,28,2HYldM,36,SB333628,2,1,5,81
1963,34,28,2HYldM,15,SB341528,2,1,5,63
1964,35,28,2HYldM,3,SBCH535,2,1,5,70
1965,36,28,2HYldM,27,SB362728,2,1,5,84
1966,37,28,2HYldM,4,SB37428,2,1,5,82
1967,38,28,2HYldM,21,SB382128,2,1,5,59
1968,33,29,2HYldM,13,SB331329,2,1,5,62
1969,34,29,2HYldM,14,SB341429,2,1,5,62
1970,35,29,2HYldM,9,SB35929,2,1,5,76
1971,36,29,2HYldM,24,SB362429,2,1,5,63
1972,37,29,2HYldM,30,SB373029,2,1,5,63
1973,38,29,2HYldM,23,SB382329,2,1,5,83
1974,33,30,2HYldM,8,SB33830,2,1,5,61
1975,34,30,2HYldM,22,SB342230,2,1,5,81
1976,35,30,2HYldM,28,SB352830,2,1,5,78
1977,36,30,2HYldM,6,SB36630,2,1,5,56
1978,37,30,2HYldM,18,SB371830,2,1,5,74
1979,38,30,2HYldM,20,SB382030,2,1,5,59
1980,33,31,2HYldM,2,SBCH423,2,1,5,58
1981,34,31,2HYldM,29,SB342931,2,1,5,56
1982,35,31,2HYldM,35,SB353531,2,1,5,64
1983,36,31,2HYldM,31,SB363131,2,1,5,75
1984,37,31,2HYldM,34,SB373431,2,1,5,69
1985,38,31,2HYldM,26,SB382631,2,1,5,64
1986,33,32,2HYldM,16,SB331632,2,1,5,79
1987,34,32,2HYldM,5,SB34532,2,1,5,57
1988,35,32,2HYldM,7,SB35732,2,1,5,73
1989,36,32,2HYldM,32,SB363232,2,1,5,62
1990,37,32,2HYldM,10,SB371032,2,1,5,66
1991,38,32,2HYldM,11,SB381132,2,1,5,55
1992,39,27,2HYldV,21,SB392127,2,2,5,78
1993,40,27,2HYldV,4,SB40427,2,2,5,73
1994,41,27,2HYldV,22,SB412227,2,2,5,69
1995,42,27,2HYldV,10,SB421027,2,2,5,74
1996,43,27,2HYldV,12,SB431227,2,2,5,85
1997,44,27,2HYldV,15,SB441527,2,2,5,68
1998,39,28,2HYldV,14,SB391428,2,2,5,71
1999,40,28,2HYldV,31,SB403128,2,2,5,75
2000,41,28,2HYldV,13,SB411328,2,2,5,76
2001,42,28,2HYldV,2,SBCH423,2,2,5,80
2002,43,28,2HYldV,9,SB43928,2,2,5,82
2003,44,28,2HYldV,3,SBCH535,2,2,5,69
2004,39,29,2HYldV,24,SB392429,2,2,5,78
2005,40,29,2HYldV,17,SB401729,2,2,5,65
2006,41,29,2HYldV,26,SB412629,2,2,5,58
2007,42,29,2HYldV,8,SB42829,2,2,5,80
2008,43,29,2HYldV,36,SB433629,2,2,5,67
2009,44,29,2HYldV,34,SB443429,2,2,5,58
2010,39,30,2HYldV,20,SB392030,2,2,5,68
2011,40,30,2HYldV,25,SB402530,2,2,5,79
2012,41,30,2HYldV,18,SB411830,2,2,5,58
2013,42,30,2HYldV,35,SB423530,2,2,5,85
2014,43,30,2HYldV,32,SB433230,2,2,5,77
2015,44,30,2HYldV,29,SB442930,2,2,5,85
2016,39,31,2HYldV,33,SB393331,2,2,5,76
2017,40,31,2HYldV,6,SB40631,2,2,5,80
2018,41,31,2HYldV,27,SB412731,2,2,5,55
2019,42,31,2HYldV,5,SB42531,2,2,5,84
2020,43,31,2HYldV,1,SBCH815,2,2,5,81
2021,44,31,2HYldV,30,SB443031,2,2,5,81
2022,39,32,2HYldV,7,SB39732,2,2,5,63
2023,40,32,2HYldV,28,SB402832,2,2,5,55
2024,41,32,2HYldV,16,SB411632,2,2,5,84
2025,42,32,2HYldV,11,SB421132,2,2,5,59
2026,43,32,2HYldV,23,SB432332,2,2,5,85
2027,44,32,2HYldV,19,SB441932,2,2,5,62
2028,45,27,2HYldC,8,SB45827,2,1,5,58
2029,46,27,2HYldC,11,SB461127,2,1,5,65
2030,47,27,2HYldC,32,SB473227,2,1,5,75
2031,48,27,2HYldC,34,SB483427,2,1,5,68
2032,49,27,2HYldC,28,SB492827,2,1,5,74
2033,50,27,2HYldC,24,SB502427,2,1,5,82
2034,45,28,2HYldC,30,SB453028,2,1,5,78
2035,46,28,2HYldC,20,SB462028,2,1,5,79
2036,47,28,2HYldC,12,SB471228,2,1,5,85
2037,48,28,2HYldC,26,SB482628,2,1,5,61
2038,49,28,2HYldC,15,SB491528,2,1,5,83
2039,50,28,2HYldC,9,SB50928,2,1,5,58
2040,45,29,2HYldC,16,SB451629,2,1,5,57
2041,46,29,2HYldC,27,SB462729,2,1,5,63
2042,47,29,2HYldC,13,SB471329,2,1,5,59
2043,48,29,2HYldC,1,SBCH815,2,1,5,67
2044,49,29,2HYldC,19,SB491929,2,1,5,78
2045,50,29,2HYldC,18,SB501829,2,1,5,76
2046,45,30,2HYldC,5,SB45530,2,1,5,67
2047,46,30,2HYldC,25,SB462530,2,1,5,74
2048,47,30,2HYldC,3,SBCH535,2,1,5,84
2049,48,30,2HYldC,4,SB48430,2,1,5,55
2050,49,30,2HYldC,7,SB49730,2,1,5,58
2051,50,30,2HYldC,33,SB503330,2,1,5,74
2052,45,31,2HYldC,2,SBCH423,2,1,5,64
2053,46,31,2HYldC,29,SB462931,2,1,5,68
2054,47,31,2HYldC,10,SB471031,2,1,5,66
2055,48,31,2HYldC,22,SB482231,2,1,5,64
2056,49,31,2HYldC,36,SB493631,2,1,5,79
2057,50,31,2HYldC,17,SB501731,2,1,5,57
2058,45,32,2HYldC,6,SB45632,2,1,5,85
2059,46,32,2HYldC,23,SB462332,2,1,5,80
2060,47,32,2HYldC,14,SB471432,2,1,5,75
2061,48,32,2HYldC,31,SB483132,2,1,5,81
2062,49,32,2HYldC,35,SB493532,2,1,5,55
2063,50,32,2HYldC,21,SB502132,2,1,5,77
2064,51,27,2HYldG,8,SB51827,2,1,5,71
2065,52,27,2HYldG,21,SB522127,2,1,5,85
2066,53,27,2HYldG,32,SB533227,2,1,5,59
2067,54,27,2HYldG,14,SB541427,2,1,5,56
2068,55,27,2HYldG,16,SB551627,2,1,5,68
2069,56,27,2HYldG,4,SB56427,2,1,5,64
2070,51,28,2HYldG,15,SB511528,2,1,5,84
2071,52,28,2HYldG,11,SB521128,2,1,5,85
2072,53,28,2HYldG,28,SB532828,2,1,5,69
2073,54,28,2HYldG,13,SB541328,2,1,5,85
2074,55,28,2HYldG,20,SB552028,2,1,5,76
2075,56,28,2HYldG,3,SBCH535,2,1,5,78
2076,51,29,2HYldG,12,SB511229,2,1,5,67
2077,52,29,2HYldG,30,SB523029,2,1,5,57
2078,53,29,2HYldG,10,SB531029,2,1,5,55
2079,54,29,2HYldG,33,SB543329,2,1,5,80
2080,55,29,2HYldG,36,SB553629,2,1,5,74
2081,56,29,2HYldG,1,SBCH815,2,1,5,72
2082,51,30,2HYldG,29,SB512930,2,1,5,56
2083,52,30,2HYldG,23,SB522330,2,1,5,55
2084,53,30,2HYldG,22,SB532230,2,1,5,83
2085,54,30,2HYldG,2,SBCH423,2,1,5,70
2086,55,30,2HYldG,7,SB55730,2,1,5,57
2087,56,30,2HYldG,27,SB562730,2,1,5,62
2088,51,31,2HYldG,26,SB512631,2,1,5,58
2089,52,31,2HYldG,25,SB522531,2,1,5,83
2090,53,31,2HYldG,19,SB531931,2,1,5,72
2091,54,31,2HYldG,24,SB542431,2,1,5,75
2092,55,31,2HYldG,17,SB551731,2,1,5,55
2093,56,31,2HYldG,34,SB563431,2,1,5,80
2094,51,32,2HYldG,31,SB513132,2,1,5,66
2095,52,32,2HYldG,6,SB52632,2,1,5,81
2096,53,32,2HYldG,5,SB53532,2,1,5,74
2097,54,32,2HYldG,18,SB541832,2,1,5,71
2098,55,32,2HYldG,35,SB553532,2,1,5,75
2099,56,32,2HYldG,9,SB56932,2,1,5,65
2100,57,27,2HYldI,19,SB571927,2,2,5,82
2101,58,27,2HYldI,32,SB583227,2,2,5,69
2102,59,27,2HYldI,14,SB591427,2,2,5,64
2103,60,27,2HYldI,11,SB601127,2,2,5,71
2104,61,27,2HYldI,12,SB611227,2,2,5,60
2105,62,27,2HYldI,23,SB622327,2,2,5,79
2106,57,28,2HYldI,27,SB572728,2,2,5,78
2107,58,28,2HYldI,35,SB583528,2,2,5,78
2108,59,28,2HYldI,21,SB592128,2,2,5,69
2109,60,28,2HYldI,33,SB603328,2,2,5,76
2110,61,28,2HYldI,2,SBCH423,2,2,5,74
2111,62,28,2HYldI,36,SB623628,2,2,5,83
2112,57,29,2HYldI,5,SB57529,2,2,5,74
2113,58,29,2HYldI,17,SB581729,2,2,5,65
2114,59,29,2HYldI,29,SB592929,2,2,5,73
2115,60,29,2HYldI,13,SB601329,2,2,5,69
2116,61,29,2HYldI,1,SBCH815,2,2,5,72
2117,62,29,2HYldI,25,SB622529,2,2,5,64
2118,57,30,2HYldI,24,SB572430,2,2,5,63
2119,58,30,2HYldI,22,SB582230,2,2,5,56
2120,59,30,2HYldI,26,SB592630,2,2,5,58
2121,60,30,2HYldI,9,SB60930,2,2,5,82
2122,61,30,2HYldI,7,SB61730,2,2,5,73
2123,62,30,2HYldI,6,SB62630,2,2,5,74
2124,57,31,2HYldI,8,SB57831,2,2,5,79
2125,58,31,2HYldI,31,SB583131,2,2,5,75
2126,59,31,2HYldI,15,SB591531,2,2,5,55
2127,60,31,2HYldI,16,SB601631,2,2,5,79
2128,61,31,2HYldI,4,SB61431,2,2,5,60
2129,62,31,2HYldI,34,SB623431,2,2,5,69
2130,57,32,2HYldI,10,SB571032,2,2,5,82
2131,58,32,2HYldI,18,SB581832,2,2,5,66
2132,59,32,2HYldI,3,SBCH535,2,2,5,63
2133,60,32,2HYldI,28,SB602832,2,2,5,83
2134,61,32,2HYldI,20,SB612032,2,2,5,56
2135,62,32,2HYldI,30,SB623032,2,2,5,83
2136,63,27,Border,237,B1000,2,0,5,
2137,63,28,Border,238,B1000,2,0,5,
2138,63,29,Border,239,B1000,2,0,5,
2139,63,30,Border,240,B1000,2,0,5,
2140,63,31,Border,241,B1000,2,0,5,
2141,63,32,Border,242,B1000,2,0,5,
2142,64,27,Border,243,B1000,2,0,5,
2143,64,28,Border,244,B1000,2,0,5,
2144,64,29,Border,245,B1000,2,0,5,
2145,64,30,Border,246,B1000,2,0,5,
